video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession
https://www.ted.com/talks/ellen_t_hoen_pool_medical_patents_save_lives,"Pool medical patents, save lives","Patenting a new drug helps finance its immense cost to develop -- but that same patent can put advanced treatments out of reach for sick people in developing nations, at deadly cost. Ellen 't Hoen talks about an elegant, working solution to the problem: the Medicines Patent Pool.",00:11:01,11.016666666666667,432185,2012-12-10T16:18:24+00:00,"['TEDx', 'collaboration', 'health', 'health care', 'history', 'invention', 'medicine', 'science', 'open-source', 'medical research', 'pharmaceuticals', 'AIDS', 'disease', 'HIV', 'pandemic', 'illness', 'business', 'bioethics', 'public health', 'morality', 'society', 'social change', 'activism']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Ellen 't Hoen,Medicine law expert
https://www.ted.com/talks/graham_hawkes_a_flight_through_the_ocean,A flight through the ocean,"Graham Hawkes takes us aboard his graceful, winged submarines to the depths of planet Ocean (a.k.a. ""Earth""). It's a deep blue world we landlubbers rarely see in 3D.",00:11:53,11.883333333333333,431960,2008-11-03T01:00:00+00:00,"['business', 'design', 'exploration', 'invention', 'oceans', 'technology', 'global commons']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Graham Hawkes,Inventor
https://www.ted.com/talks/poet_ali_the_language_of_being_human,The language of being human,"You speak far more languages than you realize, says Poet Ali. In a profound talk, he reveals how the idea of ""language"" goes far beyond a lexicon of words, communicating universal experiences like love, laughter and loneliness -- and serving as a portal to cultures, feelings and thoughts that unite us all.",00:14:47,14.783333333333333,441177,2020-05-15T14:49:26+00:00,"['poetry', 'language', 'humanity', 'emotions', 'culture', 'empathy']","['Deutsch', 'English', 'Español', 'Français', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Poet Ali,"Catalyst of human connectivity, designer at heart"
https://www.ted.com/talks/ernest_madu_world_class_health_care,World-class health care,"Dr. Ernest Madu runs the Heart Institute of the Caribbean in Kingston, Jamaica, where he proves that -- with careful design, smart technical choices, and a true desire to serve -- it's possible to offer world-class healthcare in the developing world.",00:16:32,16.533333333333335,431571,2008-04-17T01:25:00+00:00,"['Africa', 'activism', 'global issues', 'health', 'health care', 'heart health', 'public health', 'science', 'global development']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Ernest Madu,Cardiologist
https://www.ted.com/talks/lawrence_lessig_re_examining_the_remix,Re-examining the remix,"Former ""young Republican"" Larry Lessig talks about what Democrats can learn about copyright from their opposite party, considered more conservative. A surprising lens on remix culture.",00:18:30,18.5,431179,2010-05-31T11:13:00+00:00,"['Internet', 'TEDx', 'law', 'music', 'online video', 'technology', 'web']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Lietuvių kalba', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Русский', 'български', 'עברית', 'العربية', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Lawrence Lessig,Legal activist
https://www.ted.com/talks/inge_missmahl_bringing_peace_to_the_minds_of_afghanistan,Bringing peace to the minds of Afghanistan,"When Jungian analyst Inge Missmahl visited Afghanistan, she saw the inner wounds of war -- widespread despair, trauma and depression. And yet, in this county of 30 million people, there were only two dozen psychiatrists. Missmahl talks about her work helping to build the country's system of psychosocial counseling, promoting both individual and, perhaps, national healing.",00:10:26,10.433333333333334,431251,2010-09-29T08:24:00+00:00,"['brain', 'depression', 'global issues', 'mental health', 'peace', 'poverty', 'psychology', 'violence', 'war', 'PTSD']","['Bahasa Indonesia', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Inge Missmahl,Analytical psychologist
https://www.ted.com/talks/luka_seamus_wright_the_mysterious_origins_of_life_on_earth,The mysterious origins of life on Earth,"Billions of years ago, simple organic compounds assembled into more complex coalitions that could grow and reproduce. At the time, Earth had widespread volcanic activity and a hostile atmosphere that made it almost devoid of a suitable environment for living things. So where did life begin? Luka Wright searches for the cradle of life that gave rise to the billions of species that inhabit our planet. [Directed by Nick Hilditch, narrated by Addison Anderson].",00:04:38,4.633333333333333,433254,2019-08-26T17:57:40+00:00,"['TED-Ed', 'life', 'animation', 'space', 'biodiversity', 'science', 'biosphere', 'biology', 'Planets', 'evolution', 'chemistry']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Italiano', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'Türkçe', 'Русский', 'עברית', 'العربية', 'فارسى', 'मराठी', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Luka Wright,Educator
https://www.ted.com/talks/tom_thum_and_matthew_broadhurst_what_happens_in_your_throat_when_you_beatbox,What happens in your throat when you beatbox?,"Viral beatboxer Tom Thum has an orchestra in his mouth, but how does he make all those sounds? Get an up-close-and-personal look as laryngeal surgeon Matthew Broadhurst sticks a camera down Thum's throat while he creates a mind-boggling array of noises. This hilarious, somewhat stomach-churning talk and performance is not for the squeamish! (Contains graphic medical imagery)",00:17:13,17.216666666666665,431210,2019-03-12T14:56:36+00:00,"['TEDx', 'live music', 'medical imaging', 'music', 'performance', 'entertainment', 'vocals', 'funny', 'creativity']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Русский', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Tom Thum,Beatboxer
https://www.ted.com/talks/ethel_a_string_quartet_plays_blue_room,"A string quartet plays ""Blue Room""","The avant-garde string quartet Ethel performs the third movement from Phil Kline's four-part suite ""The Blue Room and Other Stories."" Searching melodic lines show off the deep, emotional musicality of these passionate players.",,,430372,2007-06-18T16:29:00+00:00,"['cello', 'collaboration', 'culture', 'entertainment', 'live music', 'performance', 'violin']",,Ethel,String quartet
https://www.ted.com/talks/bruno_bowden_rufus_cappadocia_watch_me_fold_origami_blindfolded,,,00:02:37,2.6166666666666667,,,[],"['Azərbaycan dili', 'Bahasa Indonesia', 'Bahasa melayu', 'Deutsch', 'English', 'Español', 'Filipino', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",,
https://www.ted.com/talks/rob_forbes_ways_of_seeing,,,,,,,[],,,
https://www.ted.com/talks/alex_gendler_why_should_you_read_the_master_and_margarita,,,,,,,[],,,
https://www.ted.com/talks/richard_bona_tumba_la_nyama_mulema,,,,,,,[],,,
https://www.ted.com/talks/marco_tempest_a_swarm_of_mini_drones_makes_magic,,,,,,,[],,,
https://www.ted.com/talks/virginia_postrel_on_glamour,,,,,,,[],,,
https://www.ted.com/talks/glenn_cantave_how_augmented_reality_is_changing_activism,,,,,,,[],,,
https://www.ted.com/talks/anne_gaskett_the_sexual_deception_of_orchids,,,,,,,[],,,
https://www.ted.com/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything,,,,,,,[],,,
https://www.ted.com/talks/emma_bryce_what_is_hpv_and_how_can_you_protect_yourself_from_it,,,,,,,[],,,
https://www.ted.com/talks/alex_gendler_a_day_in_the_life_of_a_cossack_warrior,,,,,,,[],,,
https://www.ted.com/talks/paul_conneally_how_mobile_phones_power_disaster_relief,,,,,,,[],,,
https://www.ted.com/talks/patrick_chappatte_a_free_world_needs_satire,,,,,,,[],,,
https://www.ted.com/talks/lalitesh_katragadda_making_maps_to_fight_disaster_build_economies,,,,,,,[],,,
https://www.ted.com/talks/david_schwartz_not_all_scientific_studies_are_created_equal,,,,,,,[],,,
https://www.ted.com/talks/john_kasaona_how_poachers_became_caretakers,,,,,,,[],,,
https://www.ted.com/talks/carne_ross_an_independent_diplomat,,,,,,,[],,,
https://www.ted.com/talks/augusto_carballido_there_may_be_extraterrestrial_life_in_our_solar_system,,,,,,,[],,,
https://www.ted.com/talks/ory_okolloh_how_i_became_an_activist,,,,,,,[],,,
https://www.ted.com/talks/newton_aduaka_the_story_of_ezra,,,,,,,[],,,
https://www.ted.com/talks/jonas_gahr_store_in_defense_of_dialogue,,,,,,,[],,,
https://www.ted.com/talks/alex_gendler_which_voting_system_is_the_best,,,,,,,[],,,
https://www.ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello,,,,,,,[],,,
https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine,,,,,,,[],,,
https://www.ted.com/talks/ramona_pierson_an_unexpected_place_of_healing,,,,,,,[],,,
https://www.ted.com/talks/steven_johnson_the_web_as_a_city,,,,,,,[],,,
https://www.ted.com/talks/gabriel_prieto_a_day_in_the_life_of_a_peruvian_shaman,,,,,,,[],,,
https://www.ted.com/talks/k_erica_dodge_gyotaku_the_ancient_japanese_art_of_printing_fish,,,,,,,[],,,
https://www.ted.com/talks/robert_reffkin_5_ways_to_create_stronger_connections,,,,,,,[],,,
https://www.ted.com/talks/kristina_gjerde_making_law_on_the_high_seas,,,,,,,[],,,
https://www.ted.com/talks/daniel_lismore_my_life_as_a_work_of_art,,,,,,,[],,,
https://www.ted.com/talks/jessica_ochoa_hendrix_how_virtual_reality_turns_students_into_scientists,,,,,,,[],,,
https://www.ted.com/talks/nathaniel_kahn_scenes_from_my_architect,,,,,,,[],,,
https://www.ted.com/talks/maria_neira_this_is_your_brain_on_air_pollution,,,,,,,[],,,
https://www.ted.com/talks/benjamin_seibold_what_is_phantom_traffic_and_why_is_it_ruining_your_life,,,,,,,[],,,
https://www.ted.com/talks/bill_shillito_how_to_organize_add_and_multiply_matrices,,,,,,,[],,,
https://www.ted.com/talks/marlene_daut_the_first_and_last_king_of_haiti,,,,,,,[],,,
https://www.ted.com/talks/nicholas_negroponte_taking_olpc_to_colombia,,,,,,,[],,,
https://www.ted.com/talks/kevin_surace_eco_friendly_drywall,,,,,,,[],,,
https://www.ted.com/talks/emmanuel_schanzer_why_is_algebra_so_hard_the_answer_is_surprisingly_simple,,,,,,,[],,,
https://www.ted.com/talks/raul_midon_peace_on_earth,,,,,,,[],,,
https://www.ted.com/talks/bence_nanay_the_end_of_history_illusion,,,,,,,[],,,
https://www.ted.com/talks/ken_goldberg_4_lessons_from_robots_about_being_human,,,,,,,[],,,
https://www.ted.com/talks/gil_weinberg_can_robots_be_creative,,,,,,,[],,,
https://www.ted.com/talks/enric_sala_glimpses_of_a_pristine_ocean,,,,,,,[],,,
https://www.ted.com/talks/kate_orff_reviving_new_york_s_rivers_with_oysters,,,,,,,[],,,
https://www.ted.com/talks/chieh_huang_how_to_know_if_it_s_time_to_change_careers,,,,,,,[],,,
https://www.ted.com/talks/david_hoffman_sputnik_mania,,,,,,,[],,,
https://www.ted.com/talks/jay_van_bavel_do_politics_make_us_irrational,,,,,,,[],,,
https://www.ted.com/talks/paola_antonelli_design_and_the_elastic_mind,,,,,,,[],,,
https://www.ted.com/talks/prosanta_chakrabarty_what_can_dna_tests_really_tell_us_about_our_ancestry,,,,,,,[],,,
https://www.ted.com/talks/sunni_patterson_wild_women,,,,,,,[],,,
https://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator,,,,,,,[],,,
https://www.ted.com/talks/cady_coleman_what_it_s_like_to_live_on_the_international_space_station,,,,,,,[],,,
https://www.ted.com/talks/jim_tamm_first_step_to_collaboration_don_t_be_so_defensive,,,,,,,[],,,
https://www.ted.com/talks/john_q_walker_great_piano_performances_recreated,,,,,,,[],,,
https://www.ted.com/talks/juliana_machado_ferreira_the_fight_to_end_rare_animal_trafficking_in_brazil,,,,,,,[],,,
https://www.ted.com/talks/greg_gage_how_you_can_make_a_fruit_fly_eat_veggies,,,,,,,[],,,
https://www.ted.com/talks/chris_anderson_ted_s_nonprofit_transition,,,,,,,[],,,
https://www.ted.com/talks/peter_haas_when_bad_engineering_makes_a_natural_disaster_even_worse,,,,,,,[],,,
https://www.ted.com/talks/klaus_stadlmann_the_world_s_smallest_3d_printer,,,,,,,[],,,
https://www.ted.com/talks/carvens_lissaint_put_the_financial_aid_in_the_bag,,,,,,,[],,,
https://www.ted.com/talks/ming_luke_what_s_a_squillo_and_why_do_opera_singers_need_it,,,,,,,[],,,
https://www.ted.com/talks/improv_everywhere_gotta_share,,,,,,,[],,,
https://www.ted.com/talks/ariel_anbar_a_needle_in_countless_haystacks_finding_habitable_worlds,,,,,,,[],,,
https://www.ted.com/talks/john_delaney_wiring_an_interactive_ocean,,,,,,,[],,,
https://www.ted.com/talks/barbara_block_tagging_tuna_in_the_deep_ocean,,,,,,,[],,,
https://www.ted.com/talks/laura_wright_why_should_you_read_the_god_of_small_things_by_arundhati_roy,,,,,,,[],,,
https://www.ted.com/talks/kelli_anderson_design_to_challenge_reality,,,,,,,[],,,
https://www.ted.com/talks/claire_simeone_the_lovable_and_lethal_sea_lion,,,,,,,[],,,
https://www.ted.com/talks/kaitlyn_sadtler_and_heather_j_faust_why_haven_t_we_cured_arthritis,,,,,,,[],,,
https://www.ted.com/talks/morley_women_of_hope,,,,,,,[],,,
https://www.ted.com/talks/alex_rosenthal_the_resistance_think_like_a_coder_ep_2,,,,,,,[],,,
https://www.ted.com/talks/yannick_roudaut_how_today_s_truths_shape_tomorrow_s_possibilities,,,,,,,[],,,
https://www.ted.com/talks/greg_gage_this_computer_is_learning_to_read_your_mind,,,,,,,[],,,
https://www.ted.com/talks/torsten_reil_animate_characters_by_evolving_them,,,,,,,[],,,
https://www.ted.com/talks/angel_chang_the_wildly_complex_anatomy_of_a_sneaker,,,,,,,[],,,
https://www.ted.com/talks/geoff_mulgan_post_crash_investing_in_a_better_world,,,,,,,[],,,
https://www.ted.com/talks/thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class,,,,,,,[],,,
https://www.ted.com/talks/ray_zahab_my_trek_to_the_south_pole,,,,,,,[],,,
https://www.ted.com/talks/jonathan_wilker_what_sticky_sea_creatures_can_teach_us_about_making_glue,,,,,,,[],,,
https://www.ted.com/talks/joy_wolfram_how_nanoparticles_could_change_the_way_we_treat_cancer,,,,,,,[],,,
https://www.ted.com/talks/daniel_schnitzer_inventing_is_the_easy_part_marketing_takes_work,,,,,,,[],,,
https://www.ted.com/talks/sajan_saini_how_do_self_driving_cars_see,,,,,,,[],,,
https://www.ted.com/talks/robert_thurman_expanding_your_circle_of_compassion,,,,,,,[],,,
https://www.ted.com/talks/ioannis_papachimonas_how_computers_translate_human_language,,,,,,,[],,,
https://www.ted.com/talks/douglas_thomas_how_a_typeface_helped_launch_apollo,,,,,,,[],,,
https://www.ted.com/talks/lynn_rothschild_the_living_tech_we_need_to_support_human_life_on_other_planets,,,,,,,[],,,
https://www.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts,,,,,,,[],,,
https://www.ted.com/talks/deepa_narayan_7_beliefs_that_can_silence_women_and_how_to_unlearn_them,,,,,,,[],,,
https://www.ted.com/talks/helen_marriage_public_art_that_turns_cities_into_playgrounds_of_the_imagination,,,,,,,[],,,
https://www.ted.com/talks/m_jackson_how_to_grow_a_glacier,,,,,,,[],,,
https://www.ted.com/talks/diane_j_savino_the_case_for_same_sex_marriage,,,,,,,[],,,
https://www.ted.com/talks/sandra_fisher_martins_the_right_to_understand,,,,,,,[],,,
https://www.ted.com/talks/chiara_decaroli_the_high_stakes_race_to_make_quantum_computers_work,,,,,,,[],,,
https://www.ted.com/talks/emma_schachner_the_secret_weapon_that_let_dinosaurs_take_over_the_planet,,,,,,,[],,,
https://www.ted.com/talks/brendan_constantine_the_opposites_game,,,,,,,[],,,
https://www.ted.com/talks/liz_fosslien_how_to_embrace_emotions_at_work,,,,,,,[],,,
https://www.ted.com/talks/cella_wright_this_sea_creature_breathes_through_its_butt,,,,,,,[],,,
https://www.ted.com/talks/bill_shribman_what_cameras_see_that_our_eyes_don_t,,,,,,,[],,,
https://www.ted.com/talks/roger_mcnamee_6_ways_to_save_the_internet,,,,,,,[],,,
https://www.ted.com/talks/eddie_jaku_a_holocaust_survivor_s_blueprint_for_happiness,,,,,,,[],,,
https://www.ted.com/talks/hector_ruiz_the_thinking_behind_50x15,,,,,,,[],,,
https://www.ted.com/talks/stephen_lawler_tour_microsoft_s_virtual_earth,,,,,,,[],,,
https://www.ted.com/talks/matthew_a_wilson_the_health_benefits_of_clowning_around,,,,,,,[],,,
https://www.ted.com/talks/christopher_c_deam_the_airstream_restyled,,,,,,,[],,,
https://www.ted.com/talks/mick_mountz_what_happens_inside_those_massive_warehouses,,,,,,,[],,,
https://www.ted.com/talks/megan_kamerick_women_should_represent_women_in_media,,,,,,,[],,,
https://www.ted.com/talks/paul_snelgrove_a_census_of_the_ocean,,,,,,,[],,,
https://www.ted.com/talks/nadya_mason_how_to_spark_your_curiosity_scientifically,,,,,,,[],,,
https://www.ted.com/talks/marisa_fick_jordan_the_wonder_of_zulu_wire_art,The wonder of Zulu wire art,"In this short, image-packed talk, Marisa Fick-Jordan talks about how a village of traditional Zulu wire weavers built a worldwide market for their dazzling work.",,,338800,2008-07-21T18:55:00+00:00,"['Africa', 'art', 'business', 'design']",,Marisa Fick-Jordan,"Craft artist, product designer"
https://www.ted.com/talks/jesse_byock_the_secret_messages_of_viking_runestones,The secret messages of Viking runestones,"With their navigational skills and advanced longships, the Vikings sustained their seafaring for over 300 years. But for all their might, they left few monuments. Instead, fragments of stone, bark and bone found in the sites of ancient settlements provide the keys to their culture. Many of these objects are inscribed with Old Norse written in runic letters. Jesse Byock explores the ancient language. [Directed by Lisa LaBracio, narrated by Bethany Cutmore-Scott].",00:04:16,4.266666666666667,340569,2020-02-20T16:03:58+00:00,"['animation', 'TED-Ed', 'education', 'history', 'culture', 'ancient world', 'language', 'world cultures']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Latviešu', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Русский', 'Српски, Srpski', 'العربية', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語']",Jesse Byock,Educator
https://www.ted.com/talks/jim_hudspeth_the_beautiful_mysterious_science_of_how_you_hear,"The beautiful, mysterious science of how you hear","Have you ever wondered how your ears work? In this delightful and fascinating talk, biophysicist Jim Hudspeth demonstrates the wonderfully simple yet astonishingly powerful mechanics of hair cells, the microscopic powerhouses that make hearing possible -- and explains how, when it's really quiet, your ears will begin to beam out a spectrum of sounds unique to you.",00:15:35,15.583333333333334,339942,2020-03-13T14:57:05+00:00,"['science', 'biology', 'neuroscience', 'physics', 'Senses', 'human body', 'hearing']","['English', 'Español', 'Français', 'Magyar', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語']",Jim Hudspeth,"Biophysicist, neuroscientist"
https://www.ted.com/talks/peter_beck_small_rockets_are_the_next_space_revolution,Small rockets are the next space revolution,"We're in the dawn of a new space revolution, says engineer Peter Beck: the revolution of the small. In a talk packed with insights into the state of the space industry, Beck shares his work building rockets capable of delivering small payloads to space rapidly and reliably -- helping us search for extraterrestrial life, learn more about the solar system and create a global internet network.",00:11:24,11.4,338125,2019-11-12T16:08:48+00:00,"['3D printing', 'space', 'science', 'technology', 'exploration', 'entrepreneur']","['English', 'Español', 'Français', 'Magyar', 'Русский']",Peter Beck,Rocket entrepreneur
https://www.ted.com/talks/bart_knols_3_new_ways_to_kill_mosquitoes,3 new ways to kill mosquitoes,"We can use a mosquito's own instincts against her. In a rather unforgettable presentation, Bart Knols demos the imaginative solutions his team is developing to fight malaria -- including Limburger cheese and a deadly pill.",00:10:05,10.083333333333334,334756,2012-05-13T14:03:24+00:00,"['TEDx', 'global issues', 'health', 'insects', 'medicine']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Bart Knols,Malariologist
https://www.ted.com/talks/lucien_engelen_crowdsource_your_health,Crowdsource your health,"You can use your smartphone to find a local ATM, but what if you need a defibrillator? Lucien Engelen shows us online innovations that are changing the way we save lives, including a crowdsourced map of local AEDs.",00:05:58,5.966666666666667,334252,2012-02-15T16:07:52+00:00,"['TEDx', 'health', 'health care', 'medicine', 'public health', 'technology', 'exercise']","['Bahasa Indonesia', 'Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Hrvatski', 'Italiano', 'Latviešu', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Lucien Engelen,Healthcare innovator
https://www.ted.com/talks/kate_wagner_i_hate_mcmansions_and_you_should_too,I hate McMansions — and you should too,"If you've never heard of a McMansion, get ready for a crash course in gaudy, oversized home design. In this hilarious talk, Kate Wagner, creator of the blog McMansion Hell, roasts a few of these architectural eyesores, and discusses how builders and homebuyers can make better design choices with an eye to both sustainability and aesthetics.",,,334785,2018-09-04T16:01:44+00:00,"['art', 'architecture', 'design', 'urban planning', 'education']","['English', 'Polski', 'Português de Portugal']",Kate Wagner,Author of McMansionHell
https://www.ted.com/talks/ma_yansong_urban_architecture_inspired_by_mountains_clouds_and_volcanoes,"Urban architecture inspired by mountains, clouds and volcanoes","Taking inspiration from nature, architect Ma Yansong designs breathtaking buildings that break free from the boxy symmetry of so many modern cities. His exuberant and graceful work -- from a pair of curvy skyscrapers that ""dance"" with each other to an opera house that looks like a snow-capped mountain -- shows us the beauty of architecture that defies norms.",00:12:43,12.716666666666667,333420,2019-11-07T20:51:46+00:00,"['nature', 'cities', 'architecture', 'urban planning', 'art', 'urban', 'beauty']","['English', 'Español', 'Français', 'Italiano', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Ma Yansong,"Architect, artist"
https://www.ted.com/talks/ben_katchor_comics_of_bygone_new_york,Comics of bygone New York,"In this captivating talk from the TED archive, cartoonist Ben Katchor reads from his comic strips. These perceptive, surreal stories find the profound hopes and foibles of history (and modern New York) preserved in objects like light switches and signs.",00:10:59,10.983333333333333,331278,2009-04-22T21:51:00+00:00,"['New York', 'art', 'cities', 'humor', 'books', 'comedy']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Ben Katchor,Cartoonist
https://www.ted.com/talks/felix_dennis_odes_to_vice_and_consequences,Odes to vice and consequences,"Media big shot Felix Dennis roars his fiery, funny, sometimes racy original poetry, revisiting haunting memories and hard-won battle scars from a madcap -- yet not too repentant -- life. Best enjoyed with a glass of wine.",00:17:12,17.2,329861,2009-06-05T08:11:00+00:00,"['entertainment', 'history', 'literature', 'poetry', 'writing', 'books']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Русский', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Felix Dennis,"Publisher, philanthropist, poet"
https://www.ted.com/talks/beau_lotto_and_cirque_du_soleil_how_we_experience_awe_and_why_it_matters,How we experience awe — and why it matters,"Neuroscientist Beau Lotto conducted an ambitious study with Cirque du Soleil on the emotion of awe and its psychological and behavioral benefits. In this talk and live performance, he shares some of their findings -- and stands back as Cirque du Soleil dancers create their own awe-inducing spectacle.",00:14:41,14.683333333333334,331993,2019-10-25T14:56:04+00:00,"['science', 'creativity', 'brain', 'neuroscience', 'art', 'humanity']","['English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'עברית', 'العربية', 'فارسى', 'ગુજરાતી', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Beau Lotto,Neuroscientist
https://www.ted.com/talks/smruti_jukur_johari_what_if_the_poor_were_part_of_city_planning,What if the poor were part of city planning?,"Almost a billion people worldwide live in informal communities and slums, often without basic infrastructure like clean water, toilets or adequate roads. Urban planner Smruti Jukur Johari breaks down myths about these communities and shares examples of simple, common-sense solutions that arise when governments and architects work together with the residents -- instead of around them.",00:13:20,13.333333333333334,328238,2020-02-06T15:51:10+00:00,"['poverty', 'global issues', 'big problems', 'global development', 'architecture', 'cities', 'infrastructure', 'humanity', 'urban planning']","['English', 'Español', 'Français', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'Türkçe', 'العربية', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Smruti Jukur Johari,Urban planner
https://www.ted.com/talks/karin_oberg_the_galactic_recipe_for_a_living_planet,The galactic recipe for a living planet,"Did you know that one of the most notorious poisons is also a key ingredient for life as we know it? Join space chemist Karin Öberg and learn how she scans the universe in search of this paradoxical chemical using ALMA, the world's largest radio telescope, to detect hotbeds of molecular activity and the formation of life-sustaining planets.",00:13:24,13.4,329513,2020-04-10T19:53:34+00:00,"['Planets', 'space', 'chemistry', 'exploration', 'discovery', 'science', 'cosmos', 'universe', 'life']","['English', 'Español', 'Français', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Русский', 'български', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '한국어']",Karin Öberg,Space chemist
